__version__;_id;_index;_submission_time;_uuid;_validation_status;able_to_observe_toilet;age_of_respondent;area;cant_access_money_for_toilet;cant_afford_toilet;cleaned_toilet;cleanliness_of_neighborhood;cleanliness_of_pan;cleanliness_of_slab;community;community_other;concerns_about_using_ctg_toilet;concerns_about_using_ctg_toilet_specify;container_replaced_freq_ctg;cost_per_month;cost_per_month_endline;cost_per_other;cost_per_use;cost_per_week;ctg_cleanliness;ctg_information_family;ctg_information_friend;ctg_information_neighbour;ctg_information_other;ctg_information_other_specify;ctg_information_salesagent;ctg_information_source;ctg_information_spouse;ctg_issues;ctg_issues_excessive_smell_when_open;ctg_issues_full;ctg_issues_leaking;ctg_issues_none;ctg_issues_smells_when_closed;ctg_recommendation;ctg_recommendation_family;ctg_recommendation_friend;ctg_recommendation_neighbour;ctg_recommendation_none;ctg_recommendation_other;ctg_recommendation_other_specify;customer.available.and.over.18;customer.willing.to.participate;date;dce1;dce10;dce11;dce12;dce13;dce14;dce15;dce16;dce2;dce3;dce4;dce5;dce6;dce7;dce8;dce9;development_priority_of_neighborhood;deviceid;displaytenant;district;door_lockable_inside;door_lockable_outside;electricity_situation;employment_type;ever_unable_to_use_ctg;ever_unable_to_use_ctg_specify;exclusion_from_toilet_usage;exclusion_from_toilet_usage_reason;fear_of_being_removed;female_<_5_years;female_>_1_8_years;female_5_1_8_years;fuel_used_for_cooking;functioning_toilet;functioning_toilet_isctg;handwashing_facility;highest_level_of_education;house_ownership;how_likely_to_recommend_clean_team;howmanyoppositesex;image_of_CTGtoilet;image_of_house;is_ctg_available;knowledge_of_toilet_sharing;landlord_residence;location_of_water_source;main_material_of_floor;main_material_of_roof;main_material_of_wall;male_<_5_years;male_>_1_8_years;male_5_1_8_years;management_of_children_feces;marital_status;mechanical_emptying;number_households_sharing;number_of_households;number_of_rooms;numeber_of_daily_toilet_usage;odour_control_agents_ash;odour_control_agents_baseline;odour_control_agents_chemicals;odour_control_agents_endline;odour_control_agents_other_baseline;odour_control_agents_other_endline;odour_control_agents_other_specify;odour_control_agents_ash;odour_control_baseline;odour_control_endline;pan_material;people_using_ctg;perception_about_neighborhood;pit_lining;pit_lining_other;presence_of_drain;presence_of_paved_road;presence_of_street_lights;primary_solidwaste_collection;random_wtp_1;random_wtp_2;random_wtp_3;rent_paid;safety_of_neighborhood;sanqol_assault;sanqol_assault_young;sanqol_cleanliness;sanqol_cleanliness_young;sanqol_convenience;sanqol_convenience_young;sanqol_cost;sanqol_cost_young;sanqol_disgust;sanqol_disgust_young;sanqol_health;sanqol_health_young;sanqol_privacy;sanqol_privacy_young;sanqol_proud;sanqol_proud_young;sanqol_safety;sanqol_safety_young;sanqol_shame;sanqol_shame_young;sanqol_smell;sanqol_smell_young;satisfaction_avoiding_unpleasant_odour;satisfaction_avoiding_unpleasant_odour_not_in_use;satisfaction_combine_duities_and_using_toilet;satisfaction_manage_menstrual_hygiene;satisfaction_towards_cost_of_latrine_usage;satisfaction_towards_ease_to_access;satisfaction_towards_ease_to_use;satisfaction_towards_privacy_of_toilet_use;satisfaction_towards_toilet_cleanliness;satisfaction_towards_toilet_uncomfortabity;selectrandomperson;sex_mainrespondent;sharing_of_toilet_baseline;sharing_of_toilet_endline;simserial;slab_material;slab_material_other;smell_reduction_system;smell_reduction_system_none;smell_reduction_system_other;smell_reduction_system_other_specify;smell_reduction_system_pipe;smell_reduction_system_simplecover;smell_reduction_system_waterseal;smell_reduction_system_window_or_vent;soap_for_handwashing;source_of_water_for_drinking;source_of_water_for_other_purposes;survey.start.time;time;time_to_access_toilet;time_to_get_water;toilet_door;toilet_location_baseline;toilet_location_ctg;toilet_on_compound_cant_use;toilet_public_usage_baseline;toilet_public_usage_endline;toilet_roof;toilet_scrubbedmopped_frequency;toilet_use_payment_option;toilet_use_payment_option_other;toilet_walls;type_of_toilet;type_of_toilet_001;type_of_toilet_other;type_of_toilet_other_001;urinate_or_defecate_at_night;urinate_or_defecate_at_night_use_ctg;use_non_ctg_toilet;vas1;vas2;vas3;vas4;wait_for_replacement_ctg;water_for_handwashing;why_not_observed;why_not_use_a_toilet;why_not_use_a_toilet_other;why_not_use_household_toilets;why_not_use_household_toilets_other;wtp_carrying;wtp_carrying_10;wtp_carrying_15;wtp_carrying_5;wtp_enclosure;wtp_enclosure_10;wtp_enclosure_15;wtp_enclosure_5;wtp_frequency;wtp_frequency_10;wtp_frequency_15;wtp_frequency_5;years_living_in_current_house;household_size;adults;kids;sanqol_assault_num;sanqol_cleanliness_num;sanqol_convenience_num;sanqol_cost_num;sanqol_disgust_num;sanqol_health_num;sanqol_privacy_num;sanqol_proud_num;sanqol_safety_num;sanqol_shame_num;sanqol_smell_num;satisfaction_towards_privacy_of_toilet_use_num;satisfaction_towards_toilet_cleanliness_num;satisfaction_combine_duities_and_using_toilet_num;sanqol_rawindex;sanqol_rawscore;cost_per_month_public_baseline
1;77046192;201;2019-12-05T17:18:08;fca4334f-79fb-4b2b-bd54-8604ddeb1c51;NA;Yes;29;NA;No;No;Twice a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;0.5;NA;None applicable;0;0;1;0;NA;0;Neighbour;0;None applicable;0;0;0;1;0;Neighbour;0;0;1;0;0;NA;Yes;Yes;26.11.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nothing;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Household meter connection;Self employee/Business;No;NA;No;NA;No;0;1;0;LPG;Yes;Yes;Yes;Senior Secondary;Own;Would recommend;NA;NA;1569068578580.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Single and never married;Yes;NA;1;2;1;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;1;Yes;NA;NA;No;Yes;No;Kept within the compound and put in a hole/burned or similar;3;2;2;NA;Yes;0;NA;3;NA;3;NA;2;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;4;4;4;4;4;4;4;NA;Female;Yes;No;NA;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;1;1;Yes;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-11-26T07:20:27.769Z;1;20;0;Yes;Elsewhere;Inside the house in a room also used for other purposes;Yes;No;No;No;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I hold it in;Yes;No;9;3;2;4;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;4;1;1;0;0;0;0;2;0;0;0;0;0;0;0;4;4;4;1;15;15
1;77004522;188;2019-12-05T12:31:13;8ff75f5b-97bf-4f24-a32d-9734341ddc40;NA;Yes;53;NA;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Family member Neighbour;1;0;1;0;0;NA;Yes;Yes;26.11.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No idea;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Casual worker/piece work;No;NA;No;NA;No;0;1;0;Charcoal;Yes;Yes;No;Junior Secondary (P 7-9);Own;Would recommend;NA;NA;1569074913507.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;7;1;NA;0;Chemicals;0;Sawdust;NA;0;NA;1;Yes;Yes;Concrete;1;Yes;Don’t Know;NA;No;Yes;Yes;Stored at household and collected by a private individual;3;2;3;NA;Yes;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;NA;4;4;4;4;4;4;NA;Female;Yes;No;NA;Ceremic;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-11-26T08:30:40.799Z;1;NA;1;Yes;In own compound;Inside the house in a room also used for other purposes;NA;No;No;Yes;Once a day;None;NA;Yes;VIP latrine;VIP latrine;NA;NA;Yes;Yes;No;9;3;2;4;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;10;1;1;0;3;0;0;3;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;77004546;189;2019-12-05T12:31:19;8a185f1a-a7a7-4fef-b47f-bcd201dc2ab4;NA;Yes;51;NA;NA;NA;Once a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;1;0;0;0;NA;0;Family member;0;None applicable;0;0;0;1;0;Neighbour;0;0;1;0;0;NA;Yes;Yes;26.11.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Employment;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Household meter connection;Formal employee (Government);No;NA;No;NA;No;0;1;2;LPG;Yes;Yes;No;University;Own;Would recommend;NA;NA;1569081940566.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;1;No children <5 years present;Married;Yes;NA;7;2;NA;0;Chemicals;1;Chemicals;NA;0;NA;0;Yes;Yes;Concrete;5;Yes;Don’t Know;NA;No;Yes;Yes;Stored at household and collected by a private individual;3;3;1;NA;Yes;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;NA;NA;4;4;4;4;4;4;NA;Male;Yes;No;NA;Ceremic;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-11-26T08:33:36.031Z;1;NA;1;Yes;In own compound;Inside the house in a room also used for other purposes;NA;No;No;Yes;Once a day;None;NA;No;VIP latrine;VIP latrine;NA;NA;Yes;Yes;No;9;6;4;5;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;Yes;NA;Yes;NA;No;NA;NA;NA;10;5;5;0;3;0;0;3;0;0;0;0;0;0;0;4;4;NA;1;15;NA
1;75870020;153;2019-11-26T18:47:31;e713560a-339c-4157-b036-68bcda1e3550;NA;Yes;67;NA;No;No;Several times a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;1;NA;Appears clean;0;0;0;0;NA;1;Spouse Sales agent;1;None applicable;0;0;0;1;0;Family member;1;0;0;0;0;NA;Yes;Yes;25.11.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Kwadaso Municipal;Yes;No;Shared meter connection;Self employee/Business;No;NA;No;NA;No;0;1;2;Charcoal;Yes;Yes;Yes;Senior Secondary;Rent;Would recommend;NA;NA;1569508343339.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;3;2;No children <5 years present;Married;Yes;NA;10;2;2;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;4;Yes;NA;NA;Yes;Yes;Yes;Stored at household and collected by a private individual;2;1;3;150;Yes;0;NA;3;NA;3;NA;1;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;NA;NA;3;4;4;4;4;4;NA;Male;Yes;No;NA;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;Yes;Piped water, piped to neigbor;Piped water, piped to neigbor;2019-11-25T15:59:50.806Z;1;25;6;Yes;Elsewhere;Inside the house in a dedicated room;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;Yes;Yes;No;9;4;6;5;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;9;8;8;0;0;0;0;1;0;0;0;0;0;0;0;4;4;NA;1;15;480
1;75870021;154;2019-11-26T18:47:32;f2df78ee-4f16-42ef-b921-0a118ee5d479;NA;Yes;36;NA;No;No;Twice a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Family member Neighbour;1;0;1;0;0;NA;Yes;Yes;25.11.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Household meter connection;Self employee/Business;No;NA;No;NA;No;0;3;1;Charcoal;Yes;Yes;Yes;Junior Secondary (P 7-9);Rent;Would recommend;NA;NA;1569509847426.jpg;NA;NA;No;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Married;Yes;NA;6;1;2;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;4;Yes;NA;NA;Yes;No;Yes;Stored at household and collected by a private individual;3;1;1;60;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;4;4;4;4;4;4;4;NA;Female;Yes;No;NA;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;Yes;Sachet water;Piped water, piped to neigbor;2019-11-25T16:38:49.599Z;1;15;15;Yes;Elsewhere;Inside the house in a room also used for other purposes;Yes;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;Yes;Yes;No;10;6;2;6;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;1;15;120
1;72973254;127;2019-10-31T22:38:47;9a510b66-a295-4828-8a03-63fe2c4b5b5d;NA;Yes;48;NA;No;No;Twice a week;No;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Neighbour;0;0;1;0;0;NA;Yes;Yes;17.10.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Solid waste management;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Self employee/Business;No;NA;No;NA;No;0;1;0;Charcoal;Yes;Yes;No;None;Own;Would recommend;NA;1571314143292.jpg;1567086737167.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;5;1;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;other;3;Yes;NA;NA;Yes;Yes;Yes;Stored at public place and collected b a company;2;2;3;NA;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;2;4;3;4;4;4;4;4;3;4;NA;Female;Yes;No;8.92E+18;Concrete;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-10-17T13:08:27.928+01;1;15;5;Yes;Elsewhere;Inside the house in a room also used for other purposes;No;Yes;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;8;5;8;5;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;1;15;30
1;78804948;274;2019-12-21T16:02:24;29002a9a-fa62-4d85-ade6-214bff9d7a8b;NA;Yes;54;NA;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Ohwimase;NA;No;NA;2;NA;NA;NA;NA;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Neighbour Friend;0;1;1;0;0;NA;Yes;Yes;21.12.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Kwadaso;Yes;Yes;Household meter connection;Formal employee (Government);No;NA;No;NA;No;1;2;0;LPG;Yes;Yes;Yes;University;Rent;Would recommend;NA;NA;1569955450015.jpg;NA;NA;Yes;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;1;0;None;Widowed/Divorced/Seperated;Yes;NA;4;1;NA;0;NA;0;Sawdust;NA;0;NA;1;No;Yes;Concrete;3;Yes;Don’t Know;NA;Yes;No;Yes;Stored at household and collected by a private individual;1;2;1;100;Yes;0;NA;3;NA;3;NA;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;NA;4;4;4;4;4;4;NA;Female;Yes;No;8.92E+18;Concrete;NA;Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;0;1;Yes;Sachet water;Piped water, piped into yard/plot;2019-12-21T14:52:12.349Z;1;NA;2;Yes;In own compound;Inside the house in a room also used for other purposes;NA;No;No;Yes;Once a day;None;NA;Yes;VIP latrine;VIP latrine;NA;NA;Yes;Yes;No;9;3;0;4;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;78804949;275;2019-12-21T16:02:26;66920ebb-325e-4d6e-ac8e-3a42ce142811;NA;Yes;74;NA;NA;NA;Twice a week;Yes;Appears clean;Appears clean;Ohwimase;NA;Yes;Payment system is complex;2;NA;NA;NA;NA;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;Neighbour;0;0;1;0;0;NA;Yes;Yes;21.12.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Road;3.60E+14;NA;Kwadaso;Yes;Yes;Household meter connection;Retired;No;NA;No;NA;No;0;1;1;Charcoal;Yes;Yes;Yes;None;Own;Would recommend;NA;NA;1569954073081.jpg;NA;NA;NA;In own yard/plot;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;4;1;NA;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;Concrete;2;Yes;NA;NA;Yes;No;Yes;Stored at household and collected by a private individual;2;3;1;NA;Yes;0;NA;3;NA;3;NA;2;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;NA;3;4;4;4;4;4;NA;Female;Yes;No;8.92E+18;Concrete;NA;Pipe ventilation Simple cover Window/Vent holes;0;0;NA;1;1;0;1;Yes;Piped water, piped into yard/plot;Piped water, piped into yard/plot;2019-12-21T14:58:56.534Z;1;NA;2;Yes;In own compound;Inside the house in a room also used for other purposes;NA;Yes;No;Yes;Once a day;None;NA;Yes;Flush or pour-flush toilet to septic tank;VIP latrine;NA;NA;Yes;Yes;No;10;4;3;5;0;Yes;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;30;2;2;0;0;0;0;2;0;0;0;0;0;0;0;4;4;4;1;15;NA
1;78880390;285;2019-12-22T16:23:43;09f7c919-48f7-461a-ba96-69b406c20620;NA;Yes;67;NA;No;No;Several times a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears dirty;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;None;0;0;0;1;0;NA;Yes;Yes;16.12.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Roads, lighting, healthcare;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Self employee/Business;No;NA;No;NA;No;0;4;1;Charcoal;Yes;Yes;No;None;Own;Would recommend;NA;1576515663795.jpg;1569504768028.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;None;Widowed/Divorced/Seperated;Yes;NA;0;2;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;6;Yes;Don’t Know;NA;Yes;Yes;Yes;Stored at public place and collected b a company;1;3;2;NA;Yes;0;NA;2;NA;2;NA;0;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;3;3;3;3;3;3;3;3;3;NA;Female;Yes;No;8.92E+18;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-12-16T17:00:15.093Z;1;10;10;Yes;Elsewhere;Inside the house in a room also used for other purposes;No;Yes;No;Yes;Several times a week;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;8;4;7;5;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;17;5;5;0;0;1;1;0;1;1;1;1;1;1;1;3;3;3;0.666666667;10;150
1;78875957;284;2019-12-22T15:04:15;38a972ce-e9d0-4ec8-8d02-5d3e3a9c68d8;NA;Yes;61;NA;No;No;Several times a week;Yes;Appears clean;Appears clean;Kwadaso;NA;No;NA;2;NA;NA;NA;0.5;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;Smells when closed;0;0;0;0;1;None;0;0;0;1;0;NA;Yes;Yes;16.12.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Roads,  solid waste management;3.60E+14;NA;Kwadaso Municipal;Yes;Yes;Shared meter connection;Self employee/Business;Yes;Insect and worm infestation;No;NA;No;0;1;0;Charcoal;Yes;Yes;No;Pre-primary;Own;Would recommend;NA;1576515435229.jpg;1569505082982.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;4;2;2;0;Chemicals;1;Sawdust Chemicals;NA;0;NA;1;Yes;Yes;Concrete;2;Yes;Don’t Know;NA;No;No;No;Stored at public place and collected b a company;1;3;1;NA;Yes;0;NA;2;NA;2;NA;0;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;3;3;3;3;3;3;3;3;3;NA;Female;Yes;No;8.92E+18;Concrete;NA;Pipe ventilation Window/Vent holes;0;0;NA;1;0;0;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-12-16T16:55:55.225Z;1;10;10;Yes;Elsewhere;Inside the house in a room also used for other purposes;No;Yes;No;Yes;Several times a week;Per use;NA;Yes;Flush or pour-flush toilet to pit latrine;Flush or pour-flush toilet to pit latrine;NA;NA;No, I use a bucket at night;Yes;No;8;4;7;4;5;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;25;1;1;0;0;1;1;0;1;1;1;1;1;1;1;3;3;3;0.666666667;10;30
1;78804951;276;2019-12-21T16:02:29;01af6623-6924-4cfa-af91-5cc77e25107b;NA;Yes;40;NA;No;No;Twice a week;Yes;Appears clean;Appears clean;Onion market;NA;Yes;The cost of the toilet is expensive;1;NA;NA;NA;0.5;NA;Appears clean;0;0;0;0;NA;1;Sales agent;0;None applicable;0;0;0;1;0;None;0;0;0;1;0;NA;Yes;Yes;21.12.2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Employment;3.60E+14;NA;Kwadaso;Yes;Yes;Household meter connection;Self employee/Business;No;NA;No;NA;No;0;1;0;Charcoal;Yes;Yes;No;None;Own;Don't Know;NA;NA;1569954036511.jpg;NA;NA;NA;Elsewhere;Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo/iron sheets);Finished (parquet/polished wood/tiles/cement/carpet/terrazzo);0;0;0;No children <5 years present;Widowed/Divorced/Seperated;Yes;NA;1;1;1;0;NA;0;Sawdust;NA;0;NA;1;Don't Know;Yes;other;1;Yes;NA;NA;No;No;Yes;Taken outside the compound to a disposal site by househld members;2;3;2;NA;Yes;0;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;3;NA;4;4;4;4;1;4;4;4;4;4;NA;Female;Yes;No;8.92E+18;Ceremic;NA;Water seal/Flushing toilet Pipe ventilation Window/Vent holes;0;0;NA;1;0;1;1;No;Piped water, piped to public tap/standpipe;Piped water, piped to public tap/standpipe;2019-12-21T15:35:57.257Z;1;20;10;Yes;Elsewhere;Inside the house in a room also used for other purposes;Yes;No;No;Yes;More than once a day;Per use;NA;Yes;Flush or pour-flush toilet to septic tank;Flush or pour-flush toilet to septic tank;NA;NA;No, I use a bucket at night;Yes;No;8;3;2;4;0;No;NA;NA;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;No;NA;NA;NA;3;1;1;0;0;0;0;3;0;0;0;0;0;0;0;4;4;4;1;15;15
